Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Olga,5/6/2019 18:02,0:41:33,,Suits: Season 2: Normandy (Episode 15),,Android DefaultWidevineL3Tablet Android Tablet,0:42:33,0:42:33,RU (Russian Federation)
Olga,5/6/2019 18:00,0:02:23,,Suits: Season 2: He's Back (Episode 14),,Android DefaultWidevineL3Tablet Android Tablet,0:42:44,0:42:44,RU (Russian Federation)
Olga,5/6/2019 17:53,0:06:39,,Suits: Season 2: Zane Vs. Zane (Episode 13),,Android DefaultWidevineL3Tablet Android Tablet,0:42:42,0:42:42,RU (Russian Federation)
Olga,5/6/2019 17:50,0:02:42,,Suits: Season 2: Blood in the Water (Episode 12),,Android DefaultWidevineL3Tablet Android Tablet,0:42:29,0:42:29,RU (Russian Federation)
Olga,5/6/2019 17:49,0:00:42,,Suits: Season 2: Blind-Sided (Episode 11),,Android DefaultWidevineL3Tablet Android Tablet,0:42:44,0:42:44,RU (Russian Federation)
Olga,5/6/2019 17:48,0:00:48,,Suits: Season 2: High Noon (Episode 10),,Android DefaultWidevineL3Tablet Android Tablet,0:43:54,0:43:54,RU (Russian Federation)
Olga,5/6/2019 17:45,0:03:44,,Suits: Season 2: Asterisk (Episode 9),,Android DefaultWidevineL3Tablet Android Tablet,0:42:32,0:42:32,RU (Russian Federation)
Olga,5/6/2019 17:44,0:00:49,,Suits: Season 2: Rewind (Episode 8),,Android DefaultWidevineL3Tablet Android Tablet,0:42:44,0:42:44,RU (Russian Federation)
Olga,5/6/2019 17:41,0:02:39,,Suits: Season 2: Sucker Punch (Episode 7),,Android DefaultWidevineL3Tablet Android Tablet,0:42:40,0:42:40,RU (Russian Federation)
Olga,5/6/2019 17:39,0:01:44,,Suits: Season 2: All In (Episode 6),,Android DefaultWidevineL3Tablet Android Tablet,0:42:40,0:42:40,RU (Russian Federation)
Olga,5/6/2019 17:38,0:01:17,,Suits: Season 2: Break Point (Episode 5),,Android DefaultWidevineL3Tablet Android Tablet,0:42:34,0:42:34,RU (Russian Federation)
Olga,5/6/2019 17:35,0:02:13,,Suits: Season 2: Discovery (Episode 4),,Android DefaultWidevineL3Tablet Android Tablet,0:42:43,0:42:43,RU (Russian Federation)
Olga,5/6/2019 17:34,0:01:06,,Suits: Season 2: Meet the New Boss (Episode 3),,Android DefaultWidevineL3Tablet Android Tablet,0:42:32,0:42:32,RU (Russian Federation)
Olga,5/6/2019 17:32,0:01:47,,Suits: Season 2: The Choice (Episode 2),,Android DefaultWidevineL3Tablet Android Tablet,0:42:30,0:42:30,RU (Russian Federation)
Olga,5/6/2019 17:31,0:00:50,,Suits: Season 2: She Knows (Episode 1),,Android DefaultWidevineL3Tablet Android Tablet,0:42:37,0:42:37,RU (Russian Federation)
Olga,5/6/2019 17:27,0:03:37,,Suits: Season 1: Dog Fight (Episode 12),,Android DefaultWidevineL3Tablet Android Tablet,0:42:07,0:42:07,RU (Russian Federation)
Olga,5/6/2019 17:22,0:04:16,,Suits: Season 1: The Shelf Life (Episode 10),,Android DefaultWidevineL3Tablet Android Tablet,0:15:26,0:15:26,RU (Russian Federation)
Olga,5/6/2019 9:06,0:00:33,,Suits: Season 1: The Shelf Life (Episode 10),,Android DefaultWidevineL3Tablet Android Tablet,0:00:33,Not latest view,RU (Russian Federation)
Olga,5/6/2019 8:24,0:42:30,,Suits: Season 1: Undefeated (Episode 9),,Android DefaultWidevineL3Tablet Android Tablet,0:42:30,0:42:30,RU (Russian Federation)
Olga,5/6/2019 7:23,0:46:25,,Suits: Season 1: Identity Crisis (Episode 8),,Android DefaultWidevineL3Tablet Android Tablet,0:42:38,0:42:38,RU (Russian Federation)
Olga,5/5/2019 20:10,0:00:11,,Suits: Season 1: Identity Crisis (Episode 8),,Android DefaultWidevineL3Tablet Android Tablet,0:00:08,Not latest view,RU (Russian Federation)
Olga,5/5/2019 19:26,0:42:35,,Suits: Season 1: Play the Man (Episode 7),,Android DefaultWidevineL3Tablet Android Tablet,0:42:26,0:42:26,RU (Russian Federation)
Olga,5/5/2019 18:54,0:29:11,,Suits: Season 1: Tricks of the Trade (Episode 6),,Android DefaultWidevineL3Tablet Android Tablet,0:42:13,0:42:13,RU (Russian Federation)
Olga,5/5/2019 17:11,0:13:49,,Suits: Season 1: Tricks of the Trade (Episode 6),,Android DefaultWidevineL3Tablet Android Tablet,0:13:22,Not latest view,RU (Russian Federation)
Olga,5/5/2019 17:01,0:07:30,,Suits: Season 1: Pilot Part 1 & 2 (Episode 1),,Android DefaultWidevineL3Tablet Android Tablet,0:07:30,0:07:30,RU (Russian Federation)
Olga,5/5/2019 17:00,0:00:58,,Empire of the Tsars: Season 1: Reinventing Russia (Episode 1),,Android DefaultWidevineL3Tablet Android Tablet,0:00:48,0:00:48,RU (Russian Federation)
Olga,5/5/2019 16:46,0:13:56,,Anthony Jeselnik: Fire in the Maternity Ward,,Android DefaultWidevineL3Tablet Android Tablet,0:13:56,0:13:56,RU (Russian Federation)
Olga,5/5/2019 12:35,0:12:03,Autoplayed: user action: None; ,BONDING: Season 1: Into The Woods (Episode 7),,Chrome PC (Cadmium),0:12:12,0:12:12,RU (Russian Federation)
Olga,5/5/2019 12:22,0:12:58,,BONDING: Season 1: Penguins (Episode 6),,Chrome PC (Cadmium),0:13:06,0:13:06,RU (Russian Federation)
Olga,5/5/2019 12:07,0:14:50,Autoplayed: user action: Unspecified; ,BONDING: Season 1: Double Date (Episode 5),,Chrome PC (Cadmium),0:15:08,0:15:08,RU (Russian Federation)
Olga,5/5/2019 11:53,0:13:57,,BONDING: Season 1: Let's Get Physical (Episode 4),,Chrome PC (Cadmium),0:14:05,0:14:05,RU (Russian Federation)
Olga,5/5/2019 11:44,0:09:16,,BONDING: Season 1: The Past is Not Always Behind (Episode 3),,Chrome PC (Cadmium),0:16:22,0:16:22,RU (Russian Federation)
Olga,5/5/2019 11:13,0:07:48,,BONDING: Season 1: The Past is Not Always Behind (Episode 3),,Edge (Cadmium),0:07:52,Not latest view,RU (Russian Federation)
Olga,5/5/2019 11:13,0:07:02,Autoplayed: user action: None; ,BONDING: Season 1: The Past is Not Always Behind (Episode 3),,Edge (Cadmium),0:07:06,Not latest view,RU (Russian Federation)
Olga,5/5/2019 10:57,0:16:16,,BONDING: Season 1: Pete Shy (Episode 2),,Edge (Cadmium),0:16:20,0:16:20,RU (Russian Federation)
Olga,5/5/2019 10:42,0:15:11,,"BONDING: Season 1: Old Friends, New Names (Episode 1)",,Edge (Cadmium),0:15:11,0:15:11,RU (Russian Federation)
Olga,5/5/2019 9:39,0:00:03,Autoplayed: user action: Unspecified; ,"BONDING: Season 1: Old Friends, New Names (Episode 1)",,Edge (Cadmium),0:00:03,Not latest view,RU (Russian Federation)
Olga,5/4/2019 19:49,0:00:33,,Peep Show: Series 1: Warring Factions (Episode 1),,Android DefaultWidevineL3Tablet Android Tablet,0:00:33,0:00:33,RU (Russian Federation)
Olga,5/4/2019 19:48,0:00:16,,Roman Empire: Caligula: The Mad Emperor: A New Hope (Episode 2),,Android DefaultWidevineL3Tablet Android Tablet,0:00:25,Not latest view,RU (Russian Federation)
Olga,5/4/2019 19:43,0:01:01,,Knock Down The House,,Android DefaultWidevineL3Tablet Android Tablet,0:01:01,0:01:01,RU (Russian Federation)
Olga,5/1/2019 9:05,0:00:09,,Roman Empire: Caligula: The Mad Emperor: A New Hope (Episode 2),,Android DefaultWidevineL3Tablet Android Tablet,0:00:12,Not latest view,RU (Russian Federation)
Olga,5/1/2019 9:01,0:04:13,,Roman Empire: Caligula: The Mad Emperor: The Rightful Heir (Episode 1),,Android DefaultWidevineL3Tablet Android Tablet,0:41:44,0:41:44,RU (Russian Federation)
Olga,5/1/2019 8:58,0:00:37,,"Street Food: Asia: Season 1: Bangkok, Thailand (Episode 1)",,Android DefaultWidevineL3Tablet Android Tablet,0:00:32,0:00:32,RU (Russian Federation)
Olga,4/30/2019 21:09,0:43:43,,Roman Empire: Commodus: Reign of Blood: 14 Days of Blood (Episode 6),,Android DefaultWidevineL3Tablet Android Tablet,0:43:45,0:43:45,RU (Russian Federation)
Olga,4/30/2019 20:45,0:17:03,,Roman Empire: Commodus: Reign of Blood: Fight for Glory (Episode 5),,Android DefaultWidevineL3Tablet Android Tablet,0:46:47,0:46:47,RU (Russian Federation)
Olga,4/30/2019 18:24,0:00:22,,Roman Empire: Commodus: Reign of Blood: Fight for Glory (Episode 5),,Android DefaultWidevineL3Tablet Android Tablet,0:29:54,Not latest view,RU (Russian Federation)
Olga,4/30/2019 17:17,0:29:31,,Roman Empire: Commodus: Reign of Blood: Fight for Glory (Episode 5),,Android DefaultWidevineL3Tablet Android Tablet,0:29:33,Not latest view,RU (Russian Federation)
Olga,4/30/2019 17:05,0:09:35,,Roman Empire: Commodus: Reign of Blood: Rome is Burning (Episode 4),,Android DefaultWidevineL3Tablet Android Tablet,0:43:12,0:43:12,RU (Russian Federation)
Olga,4/30/2019 10:34,0:35:53,,Roman Empire: Commodus: Reign of Blood: Rome is Burning (Episode 4),,Android DefaultWidevineL3Tablet Android Tablet,0:33:50,Not latest view,RU (Russian Federation)
Olga,4/30/2019 9:46,0:46:58,,Roman Empire: Commodus: Reign of Blood: Enemy of the Senate (Episode 3),,Android DefaultWidevineL3Tablet Android Tablet,0:46:56,0:46:56,RU (Russian Federation)
Olga,4/30/2019 9:07,0:00:07,,Roman Empire: Commodus: Reign of Blood: Enemy of the Senate (Episode 3),,Android DefaultWidevineL3Tablet Android Tablet,0:00:12,Not latest view,RU (Russian Federation)
Olga,4/30/2019 8:24,0:42:32,,Roman Empire: Commodus: Reign of Blood: The Making of an Emperor (Episode 2),,Android DefaultWidevineL3Tablet Android Tablet,0:42:37,0:42:37,RU (Russian Federation)
Olga,4/30/2019 7:26,0:46:57,,Roman Empire: Commodus: Reign of Blood: Born in the Purple (Episode 1),,Android DefaultWidevineL3Tablet Android Tablet,0:47:02,0:47:02,RU (Russian Federation)
Olga,4/30/2019 7:06,0:18:54,,Roman Empire: Julius Caesar: Master of Rome: The Ides of March (Episode 5),,Android DefaultWidevineL3Tablet Android Tablet,0:40:39,0:40:39,RU (Russian Federation)
Olga,4/30/2019 0:32,0:20:33,,Roman Empire: Julius Caesar: Master of Rome: The Ides of March (Episode 5),,Android DefaultWidevineL3Tablet Android Tablet,0:21:50,Not latest view,RU (Russian Federation)
Olga,4/30/2019 0:25,0:06:53,,Roman Empire: Julius Caesar: Master of Rome: Queen of the Nile (Episode 4),,Android DefaultWidevineL3Tablet Android Tablet,0:43:19,0:43:19,RU (Russian Federation)
Olga,4/29/2019 23:12,0:37:54,,Roman Empire: Julius Caesar: Master of Rome: Queen of the Nile (Episode 4),,Android DefaultWidevineL3Tablet Android Tablet,0:36:30,Not latest view,RU (Russian Federation)
Olga,4/29/2019 22:33,0:39:43,,Roman Empire: Julius Caesar: Master of Rome: Crossing the Rubicon (Episode 3),,Android DefaultWidevineL3Tablet Android Tablet,0:41:00,0:41:00,RU (Russian Federation)
Olga,4/29/2019 21:51,0:41:41,,Roman Empire: Julius Caesar: Master of Rome: The Great Conqueror (Episode 2),,Android DefaultWidevineL3Tablet Android Tablet,0:43:09,0:43:09,RU (Russian Federation)
Olga,4/29/2019 20:56,0:40:02,,Roman Empire: Julius Caesar: Master of Rome: The Triumvirate (Episode 1),,Android DefaultWidevineL3Tablet Android Tablet,0:41:40,0:41:40,RU (Russian Federation)
Olga,4/29/2019 9:23,0:02:48,,Roman Empire: Julius Caesar: Master of Rome: The Triumvirate (Episode 1),,Android DefaultWidevineL3Tablet Android Tablet,0:02:53,Not latest view,RU (Russian Federation)
Olga,4/29/2019 8:45,0:37:17,,Roman Empire: Caligula: The Mad Emperor: Descent into Madness (Episode 4),,Android DefaultWidevineL3Tablet Android Tablet,0:38:33,0:38:33,RU (Russian Federation)
Olga,4/29/2019 8:33,0:12:28,,Roman Empire: Caligula: The Mad Emperor: In Search of an Heir (Episode 3),,Android DefaultWidevineL3Tablet Android Tablet,0:36:18,0:36:18,RU (Russian Federation)
Olga,4/28/2019 22:43,0:22:40,,Roman Empire: Caligula: The Mad Emperor: In Search of an Heir (Episode 3),,Android DefaultWidevineL3Tablet Android Tablet,0:23:56,Not latest view,RU (Russian Federation)
Olga,4/28/2019 21:57,0:45:30,,Roman Empire: Caligula: The Mad Emperor: A New Hope (Episode 2),,Android DefaultWidevineL3Tablet Android Tablet,0:38:01,Not latest view,RU (Russian Federation)
Olga,4/28/2019 21:16,0:41:43,,Roman Empire: Caligula: The Mad Emperor: The Rightful Heir (Episode 1),,Android DefaultWidevineL3Tablet Android Tablet,0:41:43,Not latest view,RU (Russian Federation)
Olga,4/28/2019 20:49,0:25:22,,Master of None: Season 1: Plan B (Episode 1),,Android DefaultWidevineL3Tablet Android Tablet,0:25:22,0:25:22,RU (Russian Federation)
Olga,4/28/2019 19:58,0:07:24,,The Good Place: Season 3: Everything is Bonzer (Episode 1),,Android DefaultWidevineL3Tablet Android Tablet,0:08:01,Not latest view,RU (Russian Federation)
Olga,4/28/2019 18:58,0:41:25,,Crazy Ex-Girlfriend: Season 3: Nathaniel is Irrelevant. (Episode 13),,Android DefaultWidevineL3Tablet Android Tablet,0:42:59,0:42:59,RU (Russian Federation)
Olga,4/28/2019 18:39,0:18:45,,Crazy Ex-Girlfriend: Season 3: Trent?! (Episode 12),,Android DefaultWidevineL3Tablet Android Tablet,0:42:05,0:42:05,RU (Russian Federation)
Olga,4/28/2019 17:30,0:22:19,,Crazy Ex-Girlfriend: Season 3: Trent?! (Episode 12),,Android DefaultWidevineL3Tablet Android Tablet,0:23:23,Not latest view,RU (Russian Federation)
Olga,4/28/2019 17:26,0:04:29,,Crazy Ex-Girlfriend: Season 3: Nathaniel And I Are Just Friends! (Episode 11),,Android DefaultWidevineL3Tablet Android Tablet,0:41:53,0:41:53,RU (Russian Federation)
Olga,4/28/2019 16:30,0:37:29,,Crazy Ex-Girlfriend: Season 3: Nathaniel And I Are Just Friends! (Episode 11),,Android DefaultWidevineL3Tablet Android Tablet,0:37:25,Not latest view,RU (Russian Federation)
Olga,4/28/2019 16:14,0:15:51,,"Crazy Ex-Girlfriend: Season 3: Oh Nathaniel, It’s On! (Episode 10)",,Android DefaultWidevineL3Tablet Android Tablet,0:41:43,0:41:43,RU (Russian Federation)
Olga,4/28/2019 14:12,0:24:48,,"Crazy Ex-Girlfriend: Season 3: Oh Nathaniel, It’s On! (Episode 10)",,Android DefaultWidevineL3Tablet Android Tablet,0:25:54,Not latest view,RU (Russian Federation)
Olga,4/28/2019 13:54,0:18:04,,Crazy Ex-Girlfriend: Season 3: Nathaniel Gets the Message! (Episode 9),,Android DefaultWidevineL3Tablet Android Tablet,0:42:06,0:42:06,RU (Russian Federation)
Olga,4/28/2019 12:51,0:22:49,,Crazy Ex-Girlfriend: Season 3: Nathaniel Gets the Message! (Episode 9),,Android DefaultWidevineL3Tablet Android Tablet,0:24:03,Not latest view,RU (Russian Federation)
Olga,4/28/2019 12:47,0:03:49,,Crazy Ex-Girlfriend: Season 3: Nathaniel Needs My Help! (Episode 8),,Android DefaultWidevineL3Tablet Android Tablet,0:41:55,0:41:55,RU (Russian Federation)
Olga,4/28/2019 11:35,0:36:49,,Crazy Ex-Girlfriend: Season 3: Nathaniel Needs My Help! (Episode 8),,Android DefaultWidevineL3Tablet Android Tablet,0:38:06,Not latest view,RU (Russian Federation)
Olga,4/28/2019 11:13,0:22:18,,Crazy Ex-Girlfriend: Season 3: Getting Over Jeff. (Episode 7),,Android DefaultWidevineL3Tablet Android Tablet,0:42:06,0:42:06,RU (Russian Federation)
Olga,4/28/2019 9:28,0:16:22,,Crazy Ex-Girlfriend: Season 3: Getting Over Jeff. (Episode 7),,Android DefaultWidevineL3Tablet Android Tablet,0:19:51,Not latest view,RU (Russian Federation)
Olga,4/28/2019 9:01,0:17:17,,Crazy Ex-Girlfriend: Season 3: Josh Is Irrelevant. (Episode 6),,Android DefaultWidevineL3Tablet Android Tablet,0:42:05,0:42:05,RU (Russian Federation)
Olga,4/28/2019 7:55,0:24:00,,Crazy Ex-Girlfriend: Season 3: Josh Is Irrelevant. (Episode 6),,Android DefaultWidevineL3Tablet Android Tablet,0:25:02,Not latest view,RU (Russian Federation)
Olga,4/28/2019 7:10,0:40:55,,Crazy Ex-Girlfriend: Season 3: I Never Want to See Josh Again. (Episode 5),,Android DefaultWidevineL3Tablet Android Tablet,0:41:53,0:41:53,RU (Russian Federation)
Olga,4/28/2019 7:07,0:02:23,,Crazy Ex-Girlfriend: Season 3: Josh's Ex-Girlfriend Is Crazy. (Episode 4),,Android DefaultWidevineL3Tablet Android Tablet,0:41:47,0:41:47,RU (Russian Federation)
Olga,4/28/2019 6:27,0:37:31,,Crazy Ex-Girlfriend: Season 3: Josh's Ex-Girlfriend Is Crazy. (Episode 4),,Android DefaultWidevineL3Tablet Android Tablet,0:39:39,Not latest view,RU (Russian Federation)
Olga,4/28/2019 0:18,0:39:12,,Crazy Ex-Girlfriend: Season 3: Josh Is a Liar. (Episode 3),,Android DefaultWidevineL3Tablet Android Tablet,0:40:12,0:40:12,RU (Russian Federation)
Olga,4/28/2019 0:01,0:17:14,,"Crazy Ex-Girlfriend: Season 3: To Josh, With Love. (Episode 2)",,Android DefaultWidevineL3Tablet Android Tablet,0:42:02,0:42:02,RU (Russian Federation)
Olga,4/27/2019 23:03,0:10:35,,"Crazy Ex-Girlfriend: Season 3: To Josh, With Love. (Episode 2)",,Android DefaultWidevineL3Tablet Android Tablet,0:24:53,Not latest view,RU (Russian Federation)
Olga,4/27/2019 21:32,0:13:04,,"Crazy Ex-Girlfriend: Season 3: To Josh, With Love. (Episode 2)",,Android DefaultWidevineL3Tablet Android Tablet,0:14:19,Not latest view,RU (Russian Federation)
Olga,4/27/2019 21:15,0:17:21,,Crazy Ex-Girlfriend: Season 3: Josh's Ex-Girlfriend Wants Revenge. (Episode 1),,Android DefaultWidevineL3Tablet Android Tablet,0:42:00,0:42:00,RU (Russian Federation)
Olga,4/27/2019 18:49,0:01:37,,Mad Men: Season 1: Smoke Gets in Your Eyes (Episode 1),,Android DefaultWidevineL3Tablet Android Tablet,0:29:29,0:29:29,RU (Russian Federation)
Olga,4/27/2019 11:35,0:24:01,,Crazy Ex-Girlfriend: Season 3: Josh's Ex-Girlfriend Wants Revenge. (Episode 1),,Android DefaultWidevineL3Tablet Android Tablet,0:24:44,Not latest view,RU (Russian Federation)
Olga,4/27/2019 10:54,0:41:05,,Crazy Ex-Girlfriend: Season 2: Can Josh Take a Leap of Faith? (Episode 13),,Android DefaultWidevineL3Tablet Android Tablet,0:41:57,0:41:57,RU (Russian Federation)
Olga,4/27/2019 10:13,0:40:57,,Crazy Ex-Girlfriend: Season 2: Is Josh Free in Two Weeks? (Episode 12),,Android DefaultWidevineL3Tablet Android Tablet,0:42:05,0:42:05,RU (Russian Federation)
Olga,4/27/2019 9:57,0:13:28,,"Crazy Ex-Girlfriend: Season 2: Josh Is the Man of My Dreams, Right? (Episode 11)",,Android DefaultWidevineL3Tablet Android Tablet,0:42:00,0:42:00,RU (Russian Federation)
Olga,4/26/2019 23:52,0:28:01,,"Crazy Ex-Girlfriend: Season 2: Josh Is the Man of My Dreams, Right? (Episode 11)",,Android DefaultWidevineL3Tablet Android Tablet,0:28:43,Not latest view,RU (Russian Federation)
Olga,4/26/2019 23:10,0:41:01,,Crazy Ex-Girlfriend: Season 2: Will Scarsdale Like Josh's Shayna Punim? (Episode 10),,Android DefaultWidevineL3Tablet Android Tablet,0:42:01,0:42:01,RU (Russian Federation)
Olga,4/26/2019 22:45,0:25:19,,Crazy Ex-Girlfriend: Season 2: When Do I Get to Spend Time with Josh? (Episode 9),,Android DefaultWidevineL3Tablet Android Tablet,0:39:58,0:39:58,RU (Russian Federation)
Olga,4/26/2019 22:43,0:00:35,,"Crazy Ex-Girlfriend: Season 2: Josh Is the Man of My Dreams, Right? (Episode 11)",,Android DefaultWidevineL3Tablet Android Tablet,0:01:16,Not latest view,RU (Russian Federation)
Olga,4/26/2019 22:02,0:41:05,,Crazy Ex-Girlfriend: Season 2: Will Scarsdale Like Josh's Shayna Punim? (Episode 10),,Android DefaultWidevineL3Tablet Android Tablet,0:42:06,Not latest view,RU (Russian Federation)
Olga,4/26/2019 21:23,0:38:42,,Crazy Ex-Girlfriend: Season 2: When Do I Get to Spend Time with Josh? (Episode 9),,Android DefaultWidevineL3Tablet Android Tablet,0:39:58,Not latest view,RU (Russian Federation)
Olga,4/26/2019 21:03,0:20:10,,Crazy Ex-Girlfriend: Season 2: Who Is Josh's Soup Fairy? (Episode 8),,Android DefaultWidevineL3Tablet Android Tablet,0:42:02,0:42:02,RU (Russian Federation)
Olga,4/26/2019 21:01,0:00:03,,Crazy Ex-Girlfriend: Season 2: When Do I Get to Spend Time with Josh? (Episode 9),,Android DefaultWidevineL3Tablet Android Tablet,0:02:59,Not latest view,RU (Russian Federation)
Olga,4/26/2019 21:01,0:00:34,,Crazy Ex-Girlfriend: Season 2: When Do I Get to Spend Time with Josh? (Episode 9),,Android DefaultWidevineL3Tablet Android Tablet,0:02:59,Not latest view,RU (Russian Federation)
Olga,4/26/2019 19:45,0:01:07,,Crazy Ex-Girlfriend: Season 2: When Do I Get to Spend Time with Josh? (Episode 9),,Android DefaultWidevineL3Tablet Android Tablet,0:02:26,Not latest view,RU (Russian Federation)
Olga,4/26/2019 19:05,0:40:27,,Crazy Ex-Girlfriend: Season 2: Who Is Josh's Soup Fairy? (Episode 8),,Android DefaultWidevineL3Tablet Android Tablet,0:41:57,Not latest view,RU (Russian Federation)
Olga,4/26/2019 18:43,0:20:19,,Crazy Ex-Girlfriend: Season 2: Who's the Cool Girl Josh Is Dating? (Episode 7),,Android DefaultWidevineL3Tablet Android Tablet,0:40:31,0:40:31,RU (Russian Federation)
Olga,4/26/2019 18:02,0:19:05,,Crazy Ex-Girlfriend: Season 2: Who's the Cool Girl Josh Is Dating? (Episode 7),,Android DefaultWidevineL3Tablet Android Tablet,0:20:17,Not latest view,RU (Russian Federation)
Olga,4/26/2019 17:18,0:40:42,,Crazy Ex-Girlfriend: Season 2: Who Needs Josh When You Have a Girl Group? (Episode 6),,Android DefaultWidevineL3Tablet Android Tablet,0:41:53,0:41:53,RU (Russian Federation)
Olga,4/26/2019 16:38,0:34:03,,Crazy Ex-Girlfriend: Season 2: Why Is Josh’s Ex-Girlfriend Eating Carbs? (Episode 5),,Android DefaultWidevineL3Tablet Android Tablet,0:41:43,0:41:43,RU (Russian Federation)
Olga,4/25/2019 3:53,0:06:51,,Crazy Ex-Girlfriend: Season 2: Why Is Josh’s Ex-Girlfriend Eating Carbs? (Episode 5),,Android DefaultWidevineL3Tablet Android Tablet,0:08:09,Not latest view,RU (Russian Federation)
